"","StudyID","Obs.ID","DOI","DispersingAgent","DispersingAgent.SodiumHex","DispersingAgent.OtherSolution","DispersingAgent.GlassBeads","DispersingAgent.Sonication","DispersingAgent.Combo","FractionationMethod","FractionationMethod.Size","FractionationMethod.Density","FractionationMethod.SizeAndDensity","Continent","Continent.Africa","Continent.Asia","Continent.Australia","Continent.Europe","Continent.NorthAmerica","Continent.SouthAmerica","country","ResponseCalc","ResponseCalc.Direct","ResponseCalc.Indirect","rv.type","summed","rv","mean.control.in.g.kg.1","mean.treatment.in.g.kg.1","sd.control.in.g.kg..1","sd.treatment.in.g.kg.1","sd.imputed.in.g.kg.1","control.BD..Mg.m.3.","treat.BD..Mg.m.3.","mean.control.in.Mg.ha.1","mean.treatment.in.Mg.ha.1","sd.control.in.Mg.ha.1","sd.treatment.in.Mg.ha.1","sd.imputed.in.Mg.ha.1","depth.upper.limit..cm.","depth.lower.limit..cm.","depth.type","depth.surface","depth.subsoil","depth.deepsoil","soilorder","soilorder.Alfisols","soilorder.Inceptisols","soilorder.Mollisols","soilorder.Oxisols","soilorder.Spodosols","soilorder.Ultisols","Baseline.depth..cm.","Baseline...sand","Baseline...silt","Baseline...clay","Baseline.TOC..","Baseline.pH","pH.method","SoilCollectionSeason","SoilCollectionSeason.spring","SoilCollectionSeason.summer","SoilCollectionSeason.fall","SoilCollectionSeason.winter","location.name","lat.decimal","long.decimal","maincrop","maincrop.cereal","maincrop.legume","maincrop.cereallegume","maincrop.otherrowcrop","maincrop.perennial","number.of.crop.species.in.control","cover.crop.added","ccadded.grass","ccadded.legume","ccadded.grasslegume","ccadded.brassica","ccadded.grassbrassica","ccadded.legumebrassica","ccadded.grasslegumebrassica","total.C.inputs.cover.crops..Mg.ha.1.yr.1.","bg.C.inputs.cover.crops..Mg.ha.1.yr.1.","ag.C.inputs.cover.crops..Mg.ha.1.yr.1.","ag.C.inputs.fallow..Mg.ha.1.yr.1.","ccseason","ccseason.spring","ccseason.summer","ccseason.fall","ccseason.winter","ccseason.yearround","number.crop.species.added","duration..yr.","reps","tillage","tillage.conventional","tillage.reducednotill","N.fertilization.rate..kg.ha.1.yr.1.","N.type","residue.removal....","logRR.type","logRR","percent.change","var","Further.notes","Further.notes.2","Temp","Prec"
"218","Garc18",527,"10.1016/j.scitotenv.2017.11.240","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"Europe",0,0,0,1,0,0,"Spain","direct",1,0,"total organic matter",0,"TOC",11.6480219,9.802426761,1.272901036,1.071213575,1,1.37,1.42,7.978895,6.959723,NA,NA,NA,0,5,"surface",1,0,0,"Alfisols",1,0,0,0,0,0,NA,49,24.13,26.88,0.69,NA,NA,"summer",0,1,0,0,"Belmonte de Tajo",40.2552778,-3.335277778,"grapevine",0,0,0,0,1,1,"brachypodium",1,0,0,0,0,0,0,NA,NA,NA,NA,"year-round",0,0,0,0,1,1,3,12,"no-till",0,1,NA,NA,NA,"gkg",-0.173,-16,0.0019904,"","",13.7,440
"219","Guim",554,"10.1016/j.still.2020.104863","other solution",0,1,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"total organic matter",0,"TOC",10.77,12.62,1.176950411,1.379119237,1,1.3366693,1.3359134,NA,NA,NA,NA,NA,0,5,"surface",1,0,0,"Inceptisols",0,1,0,0,0,0,"0-20",40.75,19.5,39.75,1.06,5.35,NA,"winter",0,0,0,1,"Lavras",-21.2393889,-44.96905556,"olive",0,0,0,0,1,1,"jack bean",0,1,0,0,0,0,0,NA,NA,NA,NA,"year-round",0,0,0,0,1,1,3,3,NA,0,0,31.26,"inorganic",NA,"gkg",0.159,17,0.0079615,"","",20,1519
"220","Guim",555,"10.1016/j.still.2020.104863","other solution",0,1,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"total organic matter",0,"TOC",10.77,12.55,1.176950411,1.371469606,1,1.3366693,1.325188,NA,NA,NA,NA,NA,0,5,"surface",1,0,0,"Inceptisols",0,1,0,0,0,0,"0-20",40.75,19.5,39.75,1.06,5.35,NA,"winter",0,0,0,1,"Lavras",-21.2393889,-44.96905556,"olive",0,0,0,0,1,1,"pearl millet, brown hemp",0,0,1,0,0,0,0,NA,NA,NA,NA,"year-round",0,0,0,0,1,2,3,3,NA,0,0,31.26,"inorganic",NA,"gkg",0.153,17,0.0079615,"","",20,1519
"221","Hang",574,"10.1016/j.still.2007.06.004","other solution",0,1,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"total organic matter",0,"TOC",1.6,1.9,0.1748487147,0.2076328487,1,NA,NA,NA,NA,NA,NA,NA,0,5,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Manfredi Experimental station",-31.8166667,-63.6,"soybean",0,1,0,0,0,1,"oat",1,0,0,0,0,0,0,NA,NA,NA,NA,"winter",0,0,0,1,0,1,NA,3,"no-till",0,1,NA,NA,NA,"gkg",0.172,19,0.0079615,"","",17.2,794
"222","Hang",575,"10.1016/j.still.2007.06.004","other solution",0,1,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"total organic matter",0,"TOC",1.7,1.9,0.1857767594,0.2076328487,1,NA,NA,NA,NA,NA,NA,NA,0,5,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Manfredi Experimental station",-31.8166667,-63.6,"soybean, corn",0,0,1,0,0,2,"oat",1,0,0,0,0,0,0,NA,NA,NA,NA,"winter",0,0,0,1,0,1,NA,3,"no-till",0,1,NA,NA,NA,"gkg",0.111,12,0.0079615,"","",17.2,794
"223","Loza",747,"","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Venezuela","direct",1,0,"total organic matter",0,"TOC",8.6,9.1,0.9398118416,0.994452065,1,NA,NA,NA,NA,NA,NA,NA,0,5,"surface",1,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,5.15,NA,"fall",0,0,1,0,"La Iguana Experimental Station",8.4166667,-65.41666667,"corn",1,0,0,0,0,1,"Centrosema macrocarpum",0,1,0,0,0,0,0,NA,NA,NA,NA,"winter",0,0,0,1,0,1,4,NA,"no-till",0,1,NA,NA,NA,"gkg",0.057,6,NA,"","",27.2,1179
"224","Loza",748,"","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Venezuela","direct",1,0,"total organic matter",0,"TOC",8.6,8.2,0.9398118416,0.8960996629,1,NA,NA,NA,NA,NA,NA,NA,0,5,"surface",1,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,5.15,NA,"fall",0,0,1,0,"La Iguana Experimental Station",8.4166667,-65.41666667,"corn",1,0,0,0,0,1,"Brachiaria dictyoneura",1,0,0,0,0,0,0,NA,NA,NA,NA,"winter",0,0,0,1,0,1,4,NA,"no-till",0,1,NA,NA,NA,"gkg",-0.048,-5,NA,"","",27.2,1179
"225","Mart",773,"10.1111/sum.12547","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"total organic matter",0,"TOC",17.91982406,20.41278195,1.958286378,2.23071793,1,1.33,1.33,11.916683,13.5745,NA,NA,NA,0,5,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,"0-20",NA,NA,NA,1.52,5.8,"water","fall",0,0,1,0,"Santa Fe",-33.25,-61.55,"soybean",0,1,0,0,0,1,"triticale",1,0,0,0,0,0,0,4.175,NA,NA,NA,"winter",0,0,0,1,0,1,4,3,"no-till",0,1,0,NA,NA,"gkg",0.13,14,0.0079615,"","",16.5,885
"226","Mart",774,"10.1111/sum.12547","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"total organic matter",0,"TOC",27.12378268,29.45840945,2.964099087,3.219228144,1,1.27,1.27,17.223602,18.70609,NA,NA,NA,0,5,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,"0-20",NA,NA,NA,2.67,5.4,"water","fall",0,0,1,0,"Balcarce",-37.75,-58.3,"soybean",0,1,0,0,0,1,"oats",1,0,0,0,0,0,0,1.95,NA,NA,NA,"winter",0,0,0,1,0,1,4,3,"no-till",0,1,0,NA,NA,"gkg",0.083,9,0.0079615,"","",14,827
"227","Nasc",904,"10.1016/j.still.2013.02.008","other solution",0,1,0,0,0,"density",0,1,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"total organic matter",0,"TOC",18.7,20.2,2.043544353,2.207465023,1,NA,NA,NA,NA,NA,NA,NA,0,5,"surface",1,0,0,NA,0,0,0,0,0,0,"0-20",NA,NA,NA,1.04,6.25,"water","fall",0,0,1,0,"Santo Antonio de Goias",-16.45,-49.28333333,"rice",1,0,0,0,0,1,"Panicum maximum",1,0,0,0,0,0,0,NA,NA,NA,NA,"year-round",0,0,0,0,1,1,2,3,"no-till",0,1,55,"organic",NA,"gkg",0.077,8,0.0079615,"","",22.8,1442
"228","Nasc",905,"10.1016/j.still.2013.02.008","other solution",0,1,0,0,0,"density",0,1,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"total organic matter",0,"TOC",18.7,21.4,2.043544353,2.338601559,1,NA,NA,NA,NA,NA,NA,NA,0,5,"surface",1,0,0,NA,0,0,0,0,0,0,"0-20",NA,NA,NA,1.04,6.25,"water","fall",0,0,1,0,"Santo Antonio de Goias",-16.45,-49.28333333,"rice",1,0,0,0,0,1,"Brachiaria ruziziensis",1,0,0,0,0,0,0,NA,NA,NA,NA,"year-round",0,0,0,0,1,1,2,3,"no-till",0,1,55,"organic",NA,"gkg",0.135,14,0.0079615,"","",22.8,1442
"229","Nasc",906,"10.1016/j.still.2013.02.008","other solution",0,1,0,0,0,"density",0,1,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"total organic matter",0,"TOC",18.7,19.9,2.043544353,2.174680889,1,NA,NA,NA,NA,NA,NA,NA,0,5,"surface",1,0,0,NA,0,0,0,0,0,0,"0-20",NA,NA,NA,1.04,6.25,"water","fall",0,0,1,0,"Santo Antonio de Goias",-16.45,-49.28333333,"rice",1,0,0,0,0,1,"Brachiaria brizantha",1,0,0,0,0,0,0,NA,NA,NA,NA,"year-round",0,0,0,0,1,1,2,3,"no-till",0,1,55,"organic",NA,"gkg",0.062,6,0.0079615,"","",22.8,1442
"230","Nasc",907,"10.1016/j.still.2013.02.008","other solution",0,1,0,0,0,"density",0,1,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"total organic matter",0,"TOC",18.7,21.1,2.043544353,2.305817425,1,NA,NA,NA,NA,NA,NA,NA,0,5,"surface",1,0,0,NA,0,0,0,0,0,0,"0-20",NA,NA,NA,1.04,6.25,"water","fall",0,0,1,0,"Santo Antonio de Goias",-16.45,-49.28333333,"rice",1,0,0,0,0,1,"millet",1,0,0,0,0,0,0,NA,NA,NA,NA,"year-round",0,0,0,0,1,1,2,3,"no-till",0,1,55,"organic",NA,"gkg",0.121,13,0.0079615,"","",22.8,1442
"231","Nasc",908,"10.1016/j.still.2013.02.008","other solution",0,1,0,0,0,"density",0,1,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"total organic matter",0,"TOC",18.5,18.4,2.021688264,2.010760219,1,NA,NA,NA,NA,NA,NA,NA,0,5,"surface",1,0,0,NA,0,0,0,0,0,0,"0-20",NA,NA,NA,1.04,6.25,"water","fall",0,0,1,0,"Santo Antonio de Goias",-16.45,-49.28333333,"rice",1,0,0,0,0,1,"Brachiaria brizantha",1,0,0,0,0,0,0,NA,NA,NA,NA,"year-round",0,0,0,0,1,1,2,3,"conventional",1,0,55,"organic",NA,"gkg",-0.005,-1,0.0079615,"","",22.8,1442
"232","Neto",936,"10.1016/j.geodrs.2020.e00347","other solution",0,1,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"total organic matter",0,"TOC",18.2,17.3,1.98890413,1.890551728,1,1.4,1.3,NA,NA,NA,NA,NA,0,5,"surface",1,0,0,"Oxisols",0,0,0,1,0,0,"0-20",46.9,9.1,44,0.75,4.2,"CaCl2","spring",1,0,0,0,"Botucatu",-22.8166667,-48.38333333,"soybean-corn-rice-common bean",0,0,1,0,0,4,"pearl millet,pigeon pea,sun hemp,lupine bean,sunhemp",0,0,1,0,0,0,0,NA,NA,NA,NA,"winter",0,0,0,1,0,5,7,4,"no-till",0,1,NA,NA,NA,"gkg",-0.051,-5,0.0059711,"","",20.6,1283
"233","Obry",949,"10.2136/sssaj2017.12.0415","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"total organic matter",0,"TOC",23,23,2.513450274,2.513450274,1,1.1,1.2,NA,NA,NA,NA,NA,0,5,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"fall",0,0,1,0,"Boone County",42.017584,-93.76448,"corn",1,0,0,0,0,1,"rye",1,0,0,0,0,0,0,NA,NA,NA,NA,"winter",0,0,0,1,0,1,4,4,"no-till",0,1,NA,NA,35,"gkg",0,0,0.0059711,"","",8.8,842
"234","Roso",1002,"10.1111/sum.12309","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"total organic matter",0,"TOC",15.37,19.95,1.679640466,2.180144912,1,1.35,1.35,NA,NA,NA,NA,NA,0,5,"surface",1,0,0,"Oxisols",0,0,0,1,0,0,"0-20",46.2,9.95,43.85,0.96,5.3,"CaCl2","spring",1,0,0,0,"Botucatu, SP",-22.8166667,-48.41666667,"soybean",0,1,0,0,0,2,"millet",1,0,0,0,0,0,0,3.906765735,1.0892397,2.817526035,NA,"spring",1,0,0,0,0,1,3,4,"no-till",0,1,0,NA,NA,"gkg",0.261,30,0.0059711,"sorghum grew in all plots as a winter cover crop","",20.6,1283
"235","Roso",1003,"10.1111/sum.12309","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"total organic matter",0,"TOC",15.37,20.15,1.679640466,2.202001001,1,1.35,1.35,NA,NA,NA,NA,NA,0,5,"surface",1,0,0,"Oxisols",0,0,0,1,0,0,"0-20",46.2,9.95,43.85,0.96,5.3,"CaCl2","spring",1,0,0,0,"Botucatu, SP",-22.8166667,-48.41666667,"soybean",0,1,0,0,0,2,"sunn hemp",0,1,0,0,0,0,0,1.893090315,0.684063495,1.20902682,NA,"spring",1,0,0,0,0,1,3,4,"no-till",0,1,0,NA,NA,"gkg",0.271,31,0.0059711,"sorghum grew in all plots as a winter cover crop","",20.6,1283
"236","Roso",1004,"10.1111/sum.12309","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"total organic matter",0,"TOC",15.37,20.42,1.679640466,2.231506722,1,1.35,1.35,NA,NA,NA,NA,NA,0,5,"surface",1,0,0,"Oxisols",0,0,0,1,0,0,"0-20",46.2,9.95,43.85,0.96,5.3,"CaCl2","spring",1,0,0,0,"Botucatu, SP",-22.8166667,-48.41666667,"soybean",0,1,0,0,0,2,"cober crop",1,0,0,0,0,0,0,3.94777797,1.045740165,2.902037805,NA,"spring",1,0,0,0,0,1,3,4,"no-till",0,1,0,NA,NA,"gkg",0.284,33,0.0059711,"sorghum grew in all plots as a winter cover crop","",20.6,1283
"237","Roso",1005,"10.1111/sum.12309","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"total organic matter",0,"TOC",15.14074074,19.06666667,1.654586912,2.08361385,1,1.35,1.35,10.22,12.87,NA,NA,NA,0,5,"surface",1,0,0,"Oxisols",0,0,0,1,0,0,"0-20",46.2,9.95,43.85,0.96,5.3,"CaCl2","spring",1,0,0,0,"Botucatu, SP",-22.8166667,-48.41666667,"soybean",0,1,0,0,0,2,"millet",1,0,0,0,0,0,0,3.906765735,1.0892397,2.817526035,NA,"spring",1,0,0,0,0,1,3,4,"no-till",0,1,0,NA,NA,"gkg",0.231,26,0.0059711,"sorghum grew in all plots as a winter cover crop","",20.6,1283
"238","Roso",1006,"10.1111/sum.12309","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"total organic matter",0,"TOC",15.14074074,19.40740741,1.654586912,2.120850151,1,1.35,1.35,10.22,13.1,NA,NA,NA,0,5,"surface",1,0,0,"Oxisols",0,0,0,1,0,0,"0-20",46.2,9.95,43.85,0.96,5.3,"CaCl2","spring",1,0,0,0,"Botucatu, SP",-22.8166667,-48.41666667,"soybean",0,1,0,0,0,2,"sunn hemp",0,1,0,0,0,0,0,1.893090315,0.684063495,1.20902682,NA,"spring",1,0,0,0,0,1,3,4,"no-till",0,1,0,NA,NA,"gkg",0.248,28,0.0059711,"sorghum grew in all plots as a winter cover crop","",20.6,1283
"239","Roso",1007,"10.1111/sum.12309","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"total organic matter",0,"TOC",15.14074074,19.51111111,1.654586912,2.132182938,1,1.35,1.35,10.22,13.17,NA,NA,NA,0,5,"surface",1,0,0,"Oxisols",0,0,0,1,0,0,"0-20",46.2,9.95,43.85,0.96,5.3,"CaCl2","spring",1,0,0,0,"Botucatu, SP",-22.8166667,-48.41666667,"soybean",0,1,0,0,0,2,"cober crop",1,0,0,0,0,0,0,3.94777797,1.045740165,2.902037805,NA,"spring",1,0,0,0,0,1,3,4,"no-till",0,1,0,NA,NA,"gkg",0.254,29,0.0059711,"sorghum grew in all plots as a winter cover crop","",20.6,1283
"240","Ruis17",1025,"10.1007/s12155-017-9858-z","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"total organic matter",0,"TOC",26.9,27.3,2.939644016,2.983356195,1,NA,NA,NA,NA,NA,NA,NA,0,5,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,2.36,NA,NA,"spring",1,0,0,0,"Rogers Memorial Farm",40.846,-96.472,"corn",1,0,0,0,0,1,"rye",1,0,0,0,0,0,0,NA,NA,0.22839,NA,"winter",0,0,0,1,0,1,3,4,"no-till",0,1,NA,NA,50,"gkg",0.015,1,0.0059711,"early-terminated cover crop","rainfed site",10.3,784
"241","Ruis17",1026,"10.1007/s12155-017-9858-z","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"total organic matter",0,"TOC",26.9,28.7,2.939644016,3.13634882,1,NA,NA,NA,NA,NA,NA,NA,0,5,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,2.36,NA,NA,"spring",1,0,0,0,"Rogers Memorial Farm",40.846,-96.472,"corn",1,0,0,0,0,1,"rye",1,0,0,0,0,0,0,NA,NA,0.7233,NA,"winter",0,0,0,1,0,1,3,4,"no-till",0,1,NA,NA,50,"gkg",0.065,7,0.0059711,"late-terminated cover crop","rainfed site",10.3,784
"242","Ruis17",1027,"10.1007/s12155-017-9858-z","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"total organic matter",0,"TOC",23.9,26,2.611802676,2.841291614,1,NA,NA,NA,NA,NA,NA,NA,0,5,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,2.2,NA,NA,"spring",1,0,0,0,"South Central Agricultural Laboratory",40.582,-98.144,"corn",1,0,0,0,0,1,"rye",1,0,0,0,0,0,0,NA,NA,0.1179,NA,"winter",0,0,0,1,0,1,3,4,"no-till",0,1,NA,NA,50,"gkg",0.084,9,0.0059711,"early-terminated cover crop","irrigated site",10.3,689
"243","Ruis17",1028,"10.1007/s12155-017-9858-z","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"total organic matter",0,"TOC",23.9,25.4,2.611802676,2.775723346,1,NA,NA,NA,NA,NA,NA,NA,0,5,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,2.2,NA,NA,"spring",1,0,0,0,"South Central Agricultural Laboratory",40.582,-98.144,"corn",1,0,0,0,0,1,"rye",1,0,0,0,0,0,0,NA,NA,1.2867,NA,"winter",0,0,0,1,0,1,3,4,"no-till",0,1,NA,NA,50,"gkg",0.061,6,0.0059711,"late-terminated cover crop","irrigated site",10.3,689
"244","Ruis20",1041,"10.1002/agj2.20143","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"total organic matter",0,"TOC",30.1,30,3.289341446,3.278413401,1,1.1,1.08,NA,NA,NA,NA,NA,0,5,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"summer",0,1,0,0,"Haskell Agricultural Laboratory",42.380322,-96.951605,"corn",1,0,0,0,0,1,"rye",1,0,0,0,0,0,0,NA,NA,0.1668,NA,"winter",0,0,0,1,0,1,4,4,"no-till",0,1,NA,NA,50,"gkg",-0.003,0,0.0059711,"","",8.7,678
"245","Ruis20",1042,"10.1002/agj2.20143","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"total organic matter",0,"TOC",29.4,29.5,3.212845133,3.223773178,1,1.07,1.04,NA,NA,NA,NA,NA,0,5,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"summer",0,1,0,0,"Haskell Agricultural Laboratory",42.380322,-96.951605,"corn, soybean",0,0,1,0,0,2,"rye",1,0,0,0,0,0,0,NA,NA,0.4594,NA,"winter",0,0,0,1,0,1,4,4,"no-till",0,1,NA,NA,50,"gkg",0.003,0,0.0059711,"","",8.7,678
"246","Ruis20",1043,"10.1002/agj2.20143","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"total organic matter",0,"TOC",20,19.8,2.185608934,2.163752845,1,1.29,1.26,NA,NA,NA,NA,NA,0,5,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"summer",0,1,0,0,"Eastern Nebraska Research and Extension Center",41.145517,-96.497337,"corn",1,0,0,0,0,1,"rye",1,0,0,0,0,0,0,NA,NA,0.2144,NA,"winter",0,0,0,1,0,1,4,3,"no-till",0,1,NA,NA,50,"gkg",-0.01,-1,0.0079615,"","",10.3,773
"247","Ruis20",1044,"10.1002/agj2.20143","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"total organic matter",0,"TOC",21.1,21.7,2.305817425,2.371385693,1,1.27,1.28,NA,NA,NA,NA,NA,0,5,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"summer",0,1,0,0,"Eastern Nebraska Research and Extension Center",41.145517,-96.497337,"corn, soybean",0,0,1,0,0,2,"rye",1,0,0,0,0,0,0,NA,NA,0.4013,NA,"winter",0,0,0,1,0,1,4,3,"no-till",0,1,NA,NA,50,"gkg",0.028,3,0.0079615,"","",10.3,773
"248","Ruis20",1045,"10.1002/agj2.20143","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"total organic matter",0,"TOC",24.6,23.2,2.688298989,2.535306363,1,1.2,1.16,NA,NA,NA,NA,NA,0,5,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"summer",0,1,0,0,"South Central Agricultural Laboratory",40.575761,-98.140505,"corn",1,0,0,0,0,1,"rye",1,0,0,0,0,0,0,NA,NA,0.1169,NA,"winter",0,0,0,1,0,1,4,4,"no-till",0,1,NA,NA,50,"gkg",-0.059,-6,0.0059711,"","",10.3,689
"249","Ruis20",1046,"10.1002/agj2.20143","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"total organic matter",0,"TOC",21,22.3,2.294889381,2.436953961,1,1.23,1.23,NA,NA,NA,NA,NA,0,5,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"summer",0,1,0,0,"South Central Agricultural Laboratory",40.575761,-98.140505,"corn, soybean",0,0,1,0,0,2,"rye",1,0,0,0,0,0,0,NA,NA,0.3875,NA,"winter",0,0,0,1,0,1,4,4,"no-till",0,1,NA,NA,50,"gkg",0.06,6,0.0059711,"","",10.3,689
"250","Ruis20",1047,"10.1002/agj2.20143","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"total organic matter",0,"TOC",30.1,30.8,3.289341446,3.365837758,1,1.1,1.01,NA,NA,NA,NA,NA,0,5,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"summer",0,1,0,0,"Haskell Agricultural Laboratory",42.380322,-96.951605,"corn",1,0,0,0,0,1,"winter pea,hairy vetch,radish,rye",0,0,0,0,0,0,1,NA,NA,0.0283,NA,"winter",0,0,0,1,0,4,4,4,"no-till",0,1,NA,NA,50,"gkg",0.023,2,0.0059711,"","",8.7,678
"251","Ruis20",1048,"10.1002/agj2.20143","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"total organic matter",0,"TOC",29.4,29.9,3.212845133,3.267485356,1,1.07,1.04,NA,NA,NA,NA,NA,0,5,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"summer",0,1,0,0,"Haskell Agricultural Laboratory",42.380322,-96.951605,"corn, soybean",0,0,1,0,0,2,"winter pea,hairy vetch,radish,rye",0,0,0,0,0,0,1,NA,NA,0.2848,NA,"winter",0,0,0,1,0,4,4,4,"no-till",0,1,NA,NA,50,"gkg",0.017,2,0.0059711,"","",8.7,678
"252","Ruis20",1049,"10.1002/agj2.20143","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"total organic matter",0,"TOC",20,19.7,2.185608934,2.1528248,1,1.29,1.23,NA,NA,NA,NA,NA,0,5,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"summer",0,1,0,0,"Eastern Nebraska Research and Extension Center",41.145517,-96.497337,"corn",1,0,0,0,0,1,"winter pea,hairy vetch,radish,rye",0,0,0,0,0,0,1,NA,NA,0.1246,NA,"winter",0,0,0,1,0,4,4,3,"no-till",0,1,NA,NA,50,"gkg",-0.015,-2,0.0079615,"","",10.3,773
"253","Ruis20",1050,"10.1002/agj2.20143","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"total organic matter",0,"TOC",21.1,22.3,2.305817425,2.436953961,1,1.27,1.29,NA,NA,NA,NA,NA,0,5,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"summer",0,1,0,0,"Eastern Nebraska Research and Extension Center",41.145517,-96.497337,"corn, soybean",0,0,1,0,0,2,"winter pea,hairy vetch,radish,rye",0,0,0,0,0,0,1,NA,NA,0.1794,NA,"winter",0,0,0,1,0,4,4,3,"no-till",0,1,NA,NA,50,"gkg",0.055,6,0.0079615,"","",10.3,773
