"","X.1","X","StudyID","Obs.ID","DOI","DispersingAgent","DispersingAgent.SodiumHex","DispersingAgent.OtherSolution","DispersingAgent.GlassBeads","DispersingAgent.Sonication","DispersingAgent.Combo","FractionationMethod","FractionationMethod.Size","FractionationMethod.Density","FractionationMethod.SizeAndDensity","Continent","Continent.Africa","Continent.Asia","Continent.Australia","Continent.Europe","Continent.NorthAmerica","Continent.SouthAmerica","country","ResponseCalc","ResponseCalc.Direct","ResponseCalc.Indirect","rv.type","summed","rv","mean.control.in.g.kg.1","mean.treatment.in.g.kg.1","sd.control.in.g.kg..1","sd.treatment.in.g.kg.1","sd.imputed.in.g.kg.1","control.BD..Mg.m.3.","treat.BD..Mg.m.3.","mean.control.in.Mg.ha.1","mean.treatment.in.Mg.ha.1","sd.control.in.Mg.ha.1","sd.treatment.in.Mg.ha.1","sd.imputed.in.Mg.ha.1","depth.upper.limit..cm.","depth.lower.limit..cm.","depth.type","depth.surface","depth.subsoil","depth.deepsoil","soilorder","soilorder.Alfisols","soilorder.Inceptisols","soilorder.Mollisols","soilorder.Oxisols","soilorder.Spodosols","soilorder.Ultisols","Baseline.depth..cm.","Baseline...sand","Baseline...silt","Baseline...clay","Baseline.TOC..","Baseline.pH","pH.method","SoilCollectionSeason","SoilCollectionSeason.spring","SoilCollectionSeason.summer","SoilCollectionSeason.fall","SoilCollectionSeason.winter","location.name","lat.decimal","long.decimal","maincrop","maincrop.cereal","maincrop.legume","maincrop.cereallegume","maincrop.otherrowcrop","maincrop.perennial","number.of.crop.species.in.control","cover.crop.added","ccadded.grass","ccadded.legume","ccadded.grasslegume","ccadded.brassica","ccadded.grassbrassica","ccadded.legumebrassica","ccadded.grasslegumebrassica","total.C.inputs.cover.crops..Mg.ha.1.yr.1.","bg.C.inputs.cover.crops..Mg.ha.1.yr.1.","ag.C.inputs.cover.crops..Mg.ha.1.yr.1.","ag.C.inputs.fallow..Mg.ha.1.yr.1.","ccseason","ccseason.spring","ccseason.summer","ccseason.fall","ccseason.winter","ccseason.yearround","number.crop.species.added","duration..yr.","reps","tillage","tillage.conventional","tillage.reducednotill","N.fertilization.rate..kg.ha.1.yr.1.","N.type","residue.removal....","logRR.type","logRR","percent.change","var","Further.notes","Further.notes.2","Temp","Prec","comp","depth","maincrop.category","cropping.system","cover.crop.category","cover.crop","sand","silt","clay","toc","ph","species.added","ag.C.inputs","duration","nfert","StudyNum"
"683",769,1038,"Mart",759,"10.1111/sum.12547","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"maom fraction",0,"MAOC",11.37459023,11.76016962,1.243020301,1.28515659,1,1.33,1.33,7.5641025,7.8205128,NA,NA,NA,10,15,"subsoil",0,1,0,"Mollisols",0,0,1,0,0,0,"0-20",NA,NA,NA,1.52,5.8,"water","fall",0,0,1,0,"Santa Fe",-33.25,-61.55,"soybean",0,1,0,0,0,1,"triticale",1,0,0,0,0,0,0,4.175,NA,NA,NA,"winter","0","0",0,"1","0",1,4,3,"reduced or no-till",0,1,0,NA,NA,"gkg",0.033,3,0.0079615,"","",16.5,885,"cc vs. fallow","subsoil","legume","legume","grass","grass",NA,NA,NA,1.52,5.8,1,NA,4,0,10
"684",770,1039,"Mart",760,"10.1111/sum.12547","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"maom fraction",0,"MAOC",20.79547874,21.70401732,2.272539206,2.371824708,1,1.27,1.27,13.205129,13.782051,NA,NA,NA,10,15,"subsoil",0,1,0,"Mollisols",0,0,1,0,0,0,"0-20",NA,NA,NA,2.67,5.4,"water","fall",0,0,1,0,"Balcarce",-37.75,-58.3,"soybean",0,1,0,0,0,1,"oats",1,0,0,0,0,0,0,1.95,NA,NA,NA,"winter","0","0",0,"1","0",1,4,3,"reduced or no-till",0,1,0,NA,NA,"gkg",0.043,4,0.0079615,"","",14,827,"cc vs. fallow","subsoil","legume","legume","grass","grass",NA,NA,NA,2.67,5.4,1,NA,4,0,10
"698",785,1054,"Belt21",183,"10.1002/saj2.20257","other solution",0,1,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"maom fraction",0,"MAOC",NA,NA,NA,NA,NA,NA,NA,6.373,6.807,0.7865990028,0.8401662344,1,10,20,"subsoil",0,1,0,"Mollisols",0,0,1,0,0,0,NA,54.5,26.9,18.6,NA,5.6,"water","spring",1,0,0,0,"Villegas coarse textured soil",-34.9,-62.06666667,"soybean",0,1,0,0,0,1,"rye",1,0,0,0,0,0,0,NA,NA,2.01,NA,"winter","0","0",0,"1","0",1,8,3,"reduced or no-till",0,1,NA,NA,NA,"mgha",0.066,7,0.0101561,"","",15.7,833,"cc vs. fallow","subsoil","legume","legume","grass","grass",54.5,26.9,18.6,NA,5.6,1,2.01,8,NA,5
"699",786,1055,"Belt21",184,"10.1002/saj2.20257","other solution",0,1,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"maom fraction",0,"MAOC",NA,NA,NA,NA,NA,NA,NA,22.251,20.952,2.746369749,2.586038335,1,10,20,"subsoil",0,1,0,"Mollisols",0,0,1,0,0,0,NA,23.6,56.9,19.5,NA,5.7,"water","spring",1,0,0,0,"Balcarce fine-textured soil with high temperature and rainfall",-37.75,-58.25,"soybean",0,1,0,0,0,1,"oat",1,0,0,0,0,0,0,NA,NA,1.96,NA,"winter","0","0",0,"1","0",1,8,3,"reduced or no-till",0,1,NA,NA,NA,"mgha",-0.06,-6,0.0101561,"","",14,827,"cc vs. fallow","subsoil","legume","legume","grass","grass",23.6,56.9,19.5,NA,5.7,1,1.96,8,NA,5
"700",787,1056,"Belt21",185,"10.1002/saj2.20257","other solution",0,1,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"maom fraction",0,"MAOC",NA,NA,NA,NA,NA,NA,NA,7.348,8.841,0.9069401337,1.091216348,1,10,20,"subsoil",0,1,0,"Mollisols",0,0,1,0,0,0,NA,8.3,70.8,20.9,NA,6,"water","spring",1,0,0,0,"Oliveros fine-textured soil with low temperature and rainfall",-32.5333333,-60.86666667,"soybean",0,1,0,0,0,1,"wheat",1,0,0,0,0,0,0,NA,NA,1.58,NA,"winter","0","0",0,"1","0",1,8,3,"reduced or no-till",0,1,NA,NA,NA,"mgha",0.185,20,0.0101561,"","",17.4,993,"cc vs. fallow","subsoil","legume","legume","grass","grass",8.3,70.8,20.9,NA,6,1,1.58,8,NA,5
"701",792,1061,"deOl",351,"10.1590/18069657rbcs20150105","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","indirect",0,1,"maom fraction",0,"MAOC",8.04,9.48,0.8786147915,1.035978635,1,1.66,1.66,NA,NA,NA,NA,NA,10,20,"subsoil",0,1,0,"Oxisols",0,0,0,1,0,0,"0-20",90,1.65,8.35,NA,5.85,"water","spring",1,0,0,0,"Rio Real",-11.4644444,-37.93638889,"orange tree",0,0,0,0,1,1,"brachiaria",1,0,0,0,0,0,0,NA,NA,NA,NA,"winter","0","0",0,"1","0",1,1,3,"conventional",1,0,NA,NA,NA,"gkg",0.165,18,0.0079615,"","",24.1,946,"cc vs. fallow","subsoil","perennial","perennial","grass","grass",90,1.65,8.35,NA,5.85,1,NA,1,NA,27
"702",793,1062,"deOl",352,"10.1590/18069657rbcs20150105","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","indirect",0,1,"maom fraction",0,"MAOC",8.04,10.42,0.8786147915,1.138702255,1,1.66,1.66,NA,NA,NA,NA,NA,10,20,"subsoil",0,1,0,"Oxisols",0,0,0,1,0,0,"0-20",90,1.65,8.35,NA,5.85,"water","spring",1,0,0,0,"Rio Real",-11.4644444,-37.93638889,"orange tree",0,0,0,0,1,1,"millet",1,0,0,0,0,0,0,NA,NA,NA,NA,"winter","0","0",0,"1","0",1,1,3,"conventional",1,0,NA,NA,NA,"gkg",0.259,30,0.0079615,"","",24.1,946,"cc vs. fallow","subsoil","perennial","perennial","grass","grass",90,1.65,8.35,NA,5.85,1,NA,1,NA,27
"703",794,1063,"deOl",353,"10.1590/18069657rbcs20150105","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","indirect",0,1,"maom fraction",0,"MAOC",8.04,5.99,0.8786147915,0.6545898757,1,1.66,1.66,NA,NA,NA,NA,NA,10,20,"subsoil",0,1,0,"Oxisols",0,0,0,1,0,0,"0-20",90,1.65,8.35,NA,5.85,"water","spring",1,0,0,0,"Rio Real",-11.4644444,-37.93638889,"orange tree",0,0,0,0,1,1,"jack bean",0,1,0,0,0,0,0,NA,NA,NA,NA,"winter","0","0",0,"1","0",1,1,3,"conventional",1,0,NA,NA,NA,"gkg",-0.294,-25,0.0079615,"","",24.1,946,"cc vs. fallow","subsoil","perennial","perennial","legume","legume",90,1.65,8.35,NA,5.85,1,NA,1,NA,27
"704",795,1064,"deOl",354,"10.1590/18069657rbcs20150105","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","indirect",0,1,"maom fraction",0,"MAOC",8.04,9.48,0.8786147915,1.035978635,1,1.66,1.66,NA,NA,NA,NA,NA,10,20,"subsoil",0,1,0,"Oxisols",0,0,0,1,0,0,"0-20",90,1.65,8.35,NA,5.85,"water","spring",1,0,0,0,"Rio Real",-11.4644444,-37.93638889,"orange tree",0,0,0,0,1,1,"jack bean, millet",0,0,1,0,0,0,0,NA,NA,NA,NA,"winter","0","0",0,"1","0",2,1,3,"conventional",1,0,NA,NA,NA,"gkg",0.165,18,0.0079615,"","",24.1,946,"cc vs. fallow","subsoil","perennial","perennial","grass+legume","grass+legume",90,1.65,8.35,NA,5.85,2,NA,1,NA,27
"705",796,1065,"Duva",409,"10.1016/j.still.2016.04.006","glass beads",0,0,1,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","indirect",0,1,"maom fraction",0,"MAOC",12.9,12.4,1.409717762,1.355077539,1,1.33,1.33,NA,NA,NA,NA,NA,10,20,"subsoil",0,1,0,"Mollisols",0,0,1,0,0,0,"0-25",10.2,69.9,19.9,1.66,NA,NA,NA,0,0,0,0,"Santa Fe",-32.9558333,-61.305,"soybean",0,1,0,0,0,1,"wheat",1,0,0,0,0,0,0,NA,NA,3.25,NA,"winter","0","0",0,"1","0",1,5,3,"reduced or no-till",0,1,0,NA,NA,"gkg",-0.04,-4,0.0079615,"wheat and oat fertilized with 51 kg N ha-1 as urea","",16.8,927,"cc vs. fallow","subsoil","legume","legume","grass","grass",10.2,69.9,19.9,1.66,NA,1,3.25,5,0,7
"706",797,1066,"Duva",410,"10.1016/j.still.2016.04.006","glass beads",0,0,1,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","indirect",0,1,"maom fraction",0,"MAOC",12.9,13,1.409717762,1.420645807,1,1.33,1.33,NA,NA,NA,NA,NA,10,20,"subsoil",0,1,0,"Mollisols",0,0,1,0,0,0,"0-25",10.2,69.9,19.9,1.66,NA,NA,NA,0,0,0,0,"Santa Fe",-32.9558333,-61.305,"soybean",0,1,0,0,0,1,"oat",1,0,0,0,0,0,0,NA,NA,3.27,NA,"winter","0","0",0,"1","0",1,5,3,"reduced or no-till",0,1,0,NA,NA,"gkg",0.008,1,0.0079615,"wheat and oat fertilized with 51 kg N ha-1 as urea","",16.8,927,"cc vs. fallow","subsoil","legume","legume","grass","grass",10.2,69.9,19.9,1.66,NA,1,3.27,5,0,7
"707",798,1067,"Duva",411,"10.1016/j.still.2016.04.006","glass beads",0,0,1,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","indirect",0,1,"maom fraction",0,"MAOC",12.9,12.9,1.409717762,1.409717762,1,1.33,1.33,NA,NA,NA,NA,NA,10,20,"subsoil",0,1,0,"Mollisols",0,0,1,0,0,0,"0-25",10.2,69.9,19.9,1.66,NA,NA,NA,0,0,0,0,"Santa Fe",-32.9558333,-61.305,"soybean",0,1,0,0,0,1,"oat, vetch",0,0,1,0,0,0,0,NA,NA,2.68,NA,"winter","0","0",0,"1","0",2,5,3,"reduced or no-till",0,1,0,NA,NA,"gkg",0,0,0.0079615,"wheat and oat fertilized with 51 kg N ha-1 as urea","",16.8,927,"cc vs. fallow","subsoil","legume","legume","grass+legume","grass+legume",10.2,69.9,19.9,1.66,NA,2,2.68,5,0,7
"708",799,1068,"Duva",412,"10.1016/j.still.2016.04.006","glass beads",0,0,1,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","indirect",0,1,"maom fraction",0,"MAOC",12.9,12.7,1.409717762,1.387861673,1,1.33,1.33,NA,NA,NA,NA,NA,10,20,"subsoil",0,1,0,"Mollisols",0,0,1,0,0,0,"0-25",10.2,69.9,19.9,1.66,NA,NA,NA,0,0,0,0,"Santa Fe",-32.9558333,-61.305,"soybean",0,1,0,0,0,1,"vetch",0,1,0,0,0,0,0,NA,NA,1.75,NA,"winter","0","0",0,"1","0",1,5,3,"reduced or no-till",0,1,0,NA,NA,"gkg",-0.016,-2,0.0079615,"wheat and oat fertilized with 51 kg N ha-1 as urea","",16.8,927,"cc vs. fallow","subsoil","legume","legume","legume","legume",10.2,69.9,19.9,1.66,NA,1,1.75,5,0,7
"709",800,1069,"Land",696,"10.3232/SJSS.2020.V10.N2.03","glass beads",0,0,1,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"maom fraction",0,"MAOC",10.4,12.3,1.136516646,1.344149494,1,NA,NA,NA,NA,NA,NA,NA,10,20,"subsoil",0,1,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,1.89,6.4,NA,"fall",0,0,1,0,"Marcos Juarez INTA Experimental Station",-32.7124028,-61.09613056,"soybean,corn",0,0,1,0,0,2,"common vetch",0,1,0,0,0,0,0,NA,NA,1.702035,NA,"winter","0","0",0,"1","0",1,9,3,"reduced or no-till",0,1,0,NA,NA,"gkg",0.168,18,0.0079615,"","",17.1,963,"cc vs. fallow","subsoil","cereal+legume","cereal+legume","legume","legume",NA,NA,NA,1.89,6.4,1,1.702035,9,0,28
"710",801,1070,"Land",697,"10.3232/SJSS.2020.V10.N2.03","glass beads",0,0,1,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"maom fraction",0,"MAOC",10.4,11.4,1.136516646,1.245797092,1,NA,NA,NA,NA,NA,NA,NA,10,20,"subsoil",0,1,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,1.89,6.4,NA,"fall",0,0,1,0,"Marcos Juarez INTA Experimental Station",-32.7124028,-61.09613056,"soybean,corn",0,0,1,0,0,2,"hairy vetch",0,1,0,0,0,0,0,NA,NA,2.6006233,NA,"winter","0","0",0,"1","0",1,9,3,"reduced or no-till",0,1,0,NA,NA,"gkg",0.092,10,0.0079615,"","",17.1,963,"cc vs. fallow","subsoil","cereal+legume","cereal+legume","legume","legume",NA,NA,NA,1.89,6.4,1,2.6006233,9,0,28
"711",802,1071,"Land",698,"10.3232/SJSS.2020.V10.N2.03","glass beads",0,0,1,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"maom fraction",0,"MAOC",10.4,10.1,1.136516646,1.103732512,1,NA,NA,NA,NA,NA,NA,NA,10,20,"subsoil",0,1,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,1.89,6.4,NA,"fall",0,0,1,0,"Marcos Juarez INTA Experimental Station",-32.7124028,-61.09613056,"soybean,corn",0,0,1,0,0,2,"hairy vetch,triticale",0,0,1,0,0,0,0,NA,NA,3.2800798,NA,"winter","0","0",0,"1","0",2,9,3,"reduced or no-till",0,1,0,NA,NA,"gkg",-0.029,-3,0.0079615,"","",17.1,963,"cc vs. fallow","subsoil","cereal+legume","cereal+legume","grass+legume","grass+legume",NA,NA,NA,1.89,6.4,2,3.2800798,9,0,28
"712",803,1072,"Land",699,"10.3232/SJSS.2020.V10.N2.03","glass beads",0,0,1,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"maom fraction",0,"MAOC",10.4,10.5,1.136516646,1.14744469,1,NA,NA,NA,NA,NA,NA,NA,10,20,"subsoil",0,1,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,1.89,6.4,NA,"fall",0,0,1,0,"Marcos Juarez INTA Experimental Station",-32.7124028,-61.09613056,"soybean,corn",0,0,1,0,0,2,"triticale",1,0,0,0,0,0,0,NA,NA,3.6585034,NA,"winter","0","0",0,"1","0",1,9,3,"reduced or no-till",0,1,0,NA,NA,"gkg",0.01,1,0.0079615,"","",17.1,963,"cc vs. fallow","subsoil","cereal+legume","cereal+legume","grass","grass",NA,NA,NA,1.89,6.4,1,3.6585034,9,0,28
"713",804,1073,"Land",700,"10.3232/SJSS.2020.V10.N2.03","glass beads",0,0,1,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"maom fraction",0,"MAOC",10.4,11.3,1.136516646,1.234869048,1,NA,NA,NA,NA,NA,NA,NA,10,20,"subsoil",0,1,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,1.89,6.4,NA,"fall",0,0,1,0,"Marcos Juarez INTA Experimental Station",-32.7124028,-61.09613056,"soybean,corn",0,0,1,0,0,2,"rye",1,0,0,0,0,0,0,NA,NA,3.1837546,NA,"winter","0","0",0,"1","0",1,9,3,"reduced or no-till",0,1,0,NA,NA,"gkg",0.083,9,0.0079615,"","",17.1,963,"cc vs. fallow","subsoil","cereal+legume","cereal+legume","grass","grass",NA,NA,NA,1.89,6.4,1,3.1837546,9,0,28
"714",805,1074,"Nasc",839,"10.1016/j.still.2013.02.008","other solution",0,1,0,0,0,"density",0,1,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"maom fraction",0,"MAOC",12.8,11.8,1.398789718,1.289509271,1,NA,NA,NA,NA,NA,NA,NA,10,20,"subsoil",0,1,0,NA,0,0,0,0,0,0,"0-20",NA,NA,NA,1.04,6.25,"water","fall",0,0,1,0,"Santo Antonio de Goias",-16.45,-49.28333333,"rice",1,0,0,0,0,1,"Panicum maximum",1,0,0,0,0,0,0,NA,NA,NA,NA,"year-round","0","0",0,"0","1",1,2,3,"reduced or no-till",0,1,55,"organic",NA,"gkg",-0.081,-8,0.0079615,"","",22.8,1442,"cc vs. fallow","subsoil","cereal","cereal","grass","grass",NA,NA,NA,1.04,6.25,1,NA,2,55,11
"715",806,1075,"Nasc",840,"10.1016/j.still.2013.02.008","other solution",0,1,0,0,0,"density",0,1,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"maom fraction",0,"MAOC",12.8,12.8,1.398789718,1.398789718,1,NA,NA,NA,NA,NA,NA,NA,10,20,"subsoil",0,1,0,NA,0,0,0,0,0,0,"0-20",NA,NA,NA,1.04,6.25,"water","fall",0,0,1,0,"Santo Antonio de Goias",-16.45,-49.28333333,"rice",1,0,0,0,0,1,"Brachiaria ruziziensis",1,0,0,0,0,0,0,NA,NA,NA,NA,"year-round","0","0",0,"0","1",1,2,3,"reduced or no-till",0,1,55,"organic",NA,"gkg",0,0,0.0079615,"","",22.8,1442,"cc vs. fallow","subsoil","cereal","cereal","grass","grass",NA,NA,NA,1.04,6.25,1,NA,2,55,11
"716",807,1076,"Nasc",841,"10.1016/j.still.2013.02.008","other solution",0,1,0,0,0,"density",0,1,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"maom fraction",0,"MAOC",12.8,12.3,1.398789718,1.344149494,1,NA,NA,NA,NA,NA,NA,NA,10,20,"subsoil",0,1,0,NA,0,0,0,0,0,0,"0-20",NA,NA,NA,1.04,6.25,"water","fall",0,0,1,0,"Santo Antonio de Goias",-16.45,-49.28333333,"rice",1,0,0,0,0,1,"Brachiaria brizantha",1,0,0,0,0,0,0,NA,NA,NA,NA,"year-round","0","0",0,"0","1",1,2,3,"reduced or no-till",0,1,55,"organic",NA,"gkg",-0.04,-4,0.0079615,"","",22.8,1442,"cc vs. fallow","subsoil","cereal","cereal","grass","grass",NA,NA,NA,1.04,6.25,1,NA,2,55,11
"717",808,1077,"Nasc",842,"10.1016/j.still.2013.02.008","other solution",0,1,0,0,0,"density",0,1,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"maom fraction",0,"MAOC",12.8,15.8,1.398789718,1.726631058,1,NA,NA,NA,NA,NA,NA,NA,10,20,"subsoil",0,1,0,NA,0,0,0,0,0,0,"0-20",NA,NA,NA,1.04,6.25,"water","fall",0,0,1,0,"Santo Antonio de Goias",-16.45,-49.28333333,"rice",1,0,0,0,0,1,"millet",1,0,0,0,0,0,0,NA,NA,NA,NA,"year-round","0","0",0,"0","1",1,2,3,"reduced or no-till",0,1,55,"organic",NA,"gkg",0.211,23,0.0079615,"","",22.8,1442,"cc vs. fallow","subsoil","cereal","cereal","grass","grass",NA,NA,NA,1.04,6.25,1,NA,2,55,11
"718",809,1078,"Nasc",843,"10.1016/j.still.2013.02.008","other solution",0,1,0,0,0,"density",0,1,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"maom fraction",0,"MAOC",11.2,12.3,1.223941003,1.344149494,1,NA,NA,NA,NA,NA,NA,NA,10,20,"subsoil",0,1,0,NA,0,0,0,0,0,0,"0-20",NA,NA,NA,1.04,6.25,"water","fall",0,0,1,0,"Santo Antonio de Goias",-16.45,-49.28333333,"rice",1,0,0,0,0,1,"Brachiaria brizantha",1,0,0,0,0,0,0,NA,NA,NA,NA,"year-round","0","0",0,"0","1",1,2,3,"conventional",1,0,55,"organic",NA,"gkg",0.094,10,0.0079615,"","",22.8,1442,"cc vs. fallow","subsoil","cereal","cereal","grass","grass",NA,NA,NA,1.04,6.25,1,NA,2,55,11
"719",810,1079,"Neto",926,"10.1016/j.geodrs.2020.e00347","other solution",0,1,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","indirect",0,1,"maom fraction",0,"MAOC",10.8,10.1,1.180228824,1.103732512,1,1.4,1.3,NA,NA,NA,NA,NA,10,20,"subsoil",0,1,0,"Oxisols",0,0,0,1,0,0,"0-20",46.9,9.1,44,0.75,4.2,"CaCl2","spring",1,0,0,0,"Botucatu",-22.8166667,-48.38333333,"soybean-corn-rice-common bean",0,0,1,0,0,4,"pearl millet,pigeon pea,sun hemp,lupine bean,sunhemp",0,0,1,0,0,0,0,NA,NA,NA,NA,"winter","0","0",0,"1","0",5,7,4,"reduced or no-till",0,1,NA,NA,NA,"gkg",-0.067,-6,0.0059711,"","",20.6,1283,"cc vs. fallow","subsoil","cereal+legume","cereal+legume","grass+legume","grass+legume",46.9,9.1,44,0.75,4.2,5,NA,7,NA,12
"720",811,1080,"Sala",1069,"10.36783/18069657rbcs20200103","glass beads",0,0,1,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"maom fraction",0,"MAOC",8.8,8.6,0.4,0.1,NA,1.24,1.19,NA,NA,NA,NA,NA,10,20,"subsoil",0,1,0,"Mollisols",0,0,1,0,0,0,"0-20",18.25,57.75,23.75,NA,NA,NA,"spring",1,0,0,0,"Pergamino Experimental Station",-33.85,-60.66666667,"soybean",0,1,0,0,0,1,"oat,vetch",0,0,1,0,0,0,0,NA,NA,NA,NA,"winter","0","0",0,"1","0",2,31,3,"reduced or no-till",0,1,0,NA,NA,"gkg",-0.023,-2,0.0007338,"row","",16.3,943,"cc vs. fallow","subsoil","legume","legume","grass+legume","grass+legume",18.25,57.75,23.75,NA,NA,2,NA,8,0,14
"721",812,1081,"Sala",1070,"10.36783/18069657rbcs20200103","glass beads",0,0,1,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"maom fraction",0,"MAOC",9.2,8.2,0.6,0.2,NA,1.2,1.2,NA,NA,NA,NA,NA,10,20,"subsoil",0,1,0,"Mollisols",0,0,1,0,0,0,"0-20",18.25,57.75,23.75,NA,NA,NA,"spring",1,0,0,0,"Pergamino Experimental Station",-33.85,-60.66666667,"soybean",0,1,0,0,0,1,"oat,vetch",0,0,1,0,0,0,0,NA,NA,NA,NA,"winter","0","0",0,"1","0",2,31,3,"reduced or no-till",0,1,0,NA,NA,"gkg",-0.115,-11,0.0016161,"inter-row","",16.3,943,"cc vs. fallow","subsoil","legume","legume","grass+legume","grass+legume",18.25,57.75,23.75,NA,NA,2,NA,8,0,14
"722",813,1082,"Yao19",1285,"10.2136/sssaj2019.03.0089","combo",0,0,0,0,1,"size and density",0,0,1,"Asia",0,1,0,0,0,0,"China","direct",1,0,"maom fraction",0,"MAOC",6.07362,6.2883434,0.212520902,0.2125219413,NA,NA,NA,NA,NA,NA,NA,NA,10,20,"subsoil",0,1,0,"Mollisols",0,0,1,0,0,0,"0-20",NA,NA,24,0.83,8.11,"water","summer",0,1,0,0,"Agricultural Technology Demonstration Center of Changwu County",35.2,107.7333333,"winter wheat",1,0,0,0,0,1,"Huai bean",0,1,0,0,0,0,0,NA,NA,NA,NA,"summer","0","1",0,"0","0",1,8,3,"conventional",1,0,101.25,NA,NA,"gkg",0.035,4,0.0007888,"","",10.8,588,"cc vs. fallow","subsoil","cereal","cereal","legume","legume",NA,NA,24,0.83,8.11,1,NA,8,101.25,29
"723",814,1083,"Yao19",1286,"10.2136/sssaj2019.03.0089","combo",0,0,0,0,1,"size and density",0,0,1,"Asia",0,1,0,0,0,0,"China","direct",1,0,"maom fraction",0,"MAOC",6.07362,6.5337424,0.212520902,0.1593909363,NA,NA,NA,NA,NA,NA,NA,NA,10,20,"subsoil",0,1,0,"Mollisols",0,0,1,0,0,0,"0-20",NA,NA,24,0.83,8.11,"water","summer",0,1,0,0,"Agricultural Technology Demonstration Center of Changwu County",35.2,107.7333333,"winter wheat",1,0,0,0,0,1,"soybean",0,1,0,0,0,0,0,NA,NA,NA,NA,"summer","0","1",0,"0","0",1,8,3,"conventional",1,0,101.25,NA,NA,"gkg",0.073,8,0.0006065,"","",10.8,588,"cc vs. fallow","subsoil","cereal","cereal","legume","legume",NA,NA,24,0.83,8.11,1,NA,8,101.25,29
"724",815,1084,"Yao19",1287,"10.2136/sssaj2019.03.0089","combo",0,0,0,0,1,"size and density",0,0,1,"Asia",0,1,0,0,0,0,"China","direct",1,0,"maom fraction",0,"MAOC",6.07362,6.5030675,0.212520902,0.1593911095,NA,NA,NA,NA,NA,NA,NA,NA,10,20,"subsoil",0,1,0,"Mollisols",0,0,1,0,0,0,"0-20",NA,NA,24,0.83,8.11,"water","summer",0,1,0,0,"Agricultural Technology Demonstration Center of Changwu County",35.2,107.7333333,"winter wheat",1,0,0,0,0,1,"mung bean",0,1,0,0,0,0,0,NA,NA,NA,NA,"summer","0","1",0,"0","0",1,8,3,"conventional",1,0,101.25,NA,NA,"gkg",0.068,7,0.0006084,"","",10.8,588,"cc vs. fallow","subsoil","cereal","cereal","legume","legume",NA,NA,24,0.83,8.11,1,NA,8,101.25,29
