"","X.1","X","StudyID","Obs.ID","DOI","DispersingAgent","DispersingAgent.SodiumHex","DispersingAgent.OtherSolution","DispersingAgent.GlassBeads","DispersingAgent.Sonication","DispersingAgent.Combo","FractionationMethod","FractionationMethod.Size","FractionationMethod.Density","FractionationMethod.SizeAndDensity","Continent","Continent.Africa","Continent.Asia","Continent.Australia","Continent.Europe","Continent.NorthAmerica","Continent.SouthAmerica","country","ResponseCalc","ResponseCalc.Direct","ResponseCalc.Indirect","rv.type","summed","rv","mean.control.in.g.kg.1","mean.treatment.in.g.kg.1","sd.control.in.g.kg..1","sd.treatment.in.g.kg.1","sd.imputed.in.g.kg.1","control.BD..Mg.m.3.","treat.BD..Mg.m.3.","mean.control.in.Mg.ha.1","mean.treatment.in.Mg.ha.1","sd.control.in.Mg.ha.1","sd.treatment.in.Mg.ha.1","sd.imputed.in.Mg.ha.1","depth.upper.limit..cm.","depth.lower.limit..cm.","depth.type","depth.surface","depth.subsoil","depth.deepsoil","soilorder","soilorder.Alfisols","soilorder.Inceptisols","soilorder.Mollisols","soilorder.Oxisols","soilorder.Spodosols","soilorder.Ultisols","Baseline.depth..cm.","Baseline...sand","Baseline...silt","Baseline...clay","Baseline.TOC..","Baseline.pH","pH.method","SoilCollectionSeason","SoilCollectionSeason.spring","SoilCollectionSeason.summer","SoilCollectionSeason.fall","SoilCollectionSeason.winter","location.name","lat.decimal","long.decimal","maincrop","maincrop.cereal","maincrop.legume","maincrop.cereallegume","maincrop.otherrowcrop","maincrop.perennial","number.of.crop.species.in.control","cover.crop.added","ccadded.grass","ccadded.legume","ccadded.grasslegume","ccadded.brassica","ccadded.grassbrassica","ccadded.legumebrassica","ccadded.grasslegumebrassica","total.C.inputs.cover.crops..Mg.ha.1.yr.1.","bg.C.inputs.cover.crops..Mg.ha.1.yr.1.","ag.C.inputs.cover.crops..Mg.ha.1.yr.1.","ag.C.inputs.fallow..Mg.ha.1.yr.1.","ccseason","ccseason.spring","ccseason.summer","ccseason.fall","ccseason.winter","ccseason.yearround","number.crop.species.added","duration..yr.","reps","tillage","tillage.conventional","tillage.reducednotill","N.fertilization.rate..kg.ha.1.yr.1.","N.type","residue.removal....","logRR.type","logRR","percent.change","var","Further.notes","Further.notes.2","Temp","Prec","comp","depth","maincrop.category","cropping.system","cover.crop.category","cover.crop","sand","silt","clay","toc","ph","species.added","ag.C.inputs","duration","nfert","StudyNum"
"275",302,409,"Land",728,"10.3232/SJSS.2020.V10.N2.03","glass beads",0,0,1,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"total organic matter",0,"SOC",18.4,21.2,2.010760219,2.31674547,1,NA,NA,NA,NA,NA,NA,NA,0,10,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,1.89,6.4,NA,"fall",0,0,1,0,"Marcos Juarez INTA Experimental Station",-32.7124028,-61.09613056,"soybean,corn",0,0,1,0,0,2,"hairy vetch,triticale",0,0,1,0,0,0,0,NA,NA,3.2800798,NA,"winter","0","0",0,"1","0",2,9,3,"reduced or no-till",0,1,0,NA,NA,"gkg",0.142,15,0.0079615,"","",17.1,963,"cc vs. fallow","surface","cereal+legume","cereal+legume","grass+legume","grass+legume",NA,NA,NA,1.89,6.4,2,3.2800798,9,0,32
"276",303,410,"Land",729,"10.3232/SJSS.2020.V10.N2.03","glass beads",0,0,1,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"total organic matter",0,"SOC",18.4,21.2,2.010760219,2.31674547,1,NA,NA,NA,NA,NA,NA,NA,0,10,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,1.89,6.4,NA,"fall",0,0,1,0,"Marcos Juarez INTA Experimental Station",-32.7124028,-61.09613056,"soybean,corn",0,0,1,0,0,2,"triticale",1,0,0,0,0,0,0,NA,NA,3.6585034,NA,"winter","0","0",0,"1","0",1,9,3,"reduced or no-till",0,1,0,NA,NA,"gkg",0.142,15,0.0079615,"","",17.1,963,"cc vs. fallow","surface","cereal+legume","cereal+legume","grass","grass",NA,NA,NA,1.89,6.4,1,3.6585034,9,0,32
"277",304,411,"Land",730,"10.3232/SJSS.2020.V10.N2.03","glass beads",0,0,1,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"total organic matter",0,"SOC",18.4,21.9,2.010760219,2.393241783,1,NA,NA,NA,NA,NA,NA,NA,0,10,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,1.89,6.4,NA,"fall",0,0,1,0,"Marcos Juarez INTA Experimental Station",-32.7124028,-61.09613056,"soybean,corn",0,0,1,0,0,2,"rye",1,0,0,0,0,0,0,NA,NA,3.1837546,NA,"winter","0","0",0,"1","0",1,9,3,"reduced or no-till",0,1,0,NA,NA,"gkg",0.174,19,0.0079615,"","",17.1,963,"cc vs. fallow","surface","cereal+legume","cereal+legume","grass","grass",NA,NA,NA,1.89,6.4,1,3.1837546,9,0,32
"278",305,412,"Rigo",969,"10.2489/jswc.2020.00188","other solution",0,1,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"total organic matter",0,"SOC",0.0194,0.0215,0.002120040666,0.002349529604,1,1.32,1.32,NA,NA,NA,NA,NA,0,10,"surface",1,0,0,"Alfisols",1,0,0,0,0,0,"0-20",10.4,24.1,65,NA,4.8,"CaCl2","fall",0,0,1,0,"Botucatu, Sao Paulo",-22.8166667,-48.41666667,"soybean",0,1,0,0,0,2,"sunn hemp",0,1,0,0,0,0,0,NA,NA,NA,NA,"spring","1","0",0,"0","0",1,12,4,"conventional",1,0,0,NA,NA,"gkg",0.103,11,0.0059711,"all plots got one of two winter cover crops (triticale or sunflower)","",20.6,1283,"cc vs. fallow","surface","legume","legume","legume","legume",10.4,24.1,65,NA,4.8,1,NA,12,0,37
"279",306,413,"Rigo",970,"10.2489/jswc.2020.00188","other solution",0,1,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"total organic matter",0,"SOC",0.0194,0.0216,0.002120040666,0.002360457649,1,1.32,1.32,NA,NA,NA,NA,NA,0,10,"surface",1,0,0,"Alfisols",1,0,0,0,0,0,"0-20",10.4,24.1,65,NA,4.8,"CaCl2","fall",0,0,1,0,"Botucatu, Sao Paulo",-22.8166667,-48.41666667,"soybean",0,1,0,0,0,2,"forage sorghum",1,0,0,0,0,0,0,NA,NA,NA,NA,"spring","1","0",0,"0","0",1,12,4,"conventional",1,0,0,NA,NA,"gkg",0.107,11,0.0059711,"all plots got one of two winter cover crops (triticale or sunflower)","",20.6,1283,"cc vs. fallow","surface","legume","legume","grass","grass",10.4,24.1,65,NA,4.8,1,NA,12,0,37
"280",307,414,"Rigo",971,"10.2489/jswc.2020.00188","other solution",0,1,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"total organic matter",0,"SOC",0.0194,0.0218,0.002120040666,0.002382313738,1,1.32,1.32,NA,NA,NA,NA,NA,0,10,"surface",1,0,0,"Alfisols",1,0,0,0,0,0,"0-20",10.4,24.1,65,NA,4.8,"CaCl2","fall",0,0,1,0,"Botucatu, Sao Paulo",-22.8166667,-48.41666667,"soybean",0,1,0,0,0,2,"pearl millet",1,0,0,0,0,0,0,NA,NA,NA,NA,"spring","1","0",0,"0","0",1,12,4,"conventional",1,0,0,NA,NA,"gkg",0.117,12,0.0059711,"all plots got one of two winter cover crops (triticale or sunflower)","",20.6,1283,"cc vs. fallow","surface","legume","legume","grass","grass",10.4,24.1,65,NA,4.8,1,NA,12,0,37
"281",308,415,"Roso",1008,"10.1111/sum.12309","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"total organic matter",0,"SOC",14.44927536,18.24637681,1.579023266,1.993972209,1,1.38,1.38,19.94,25.18,NA,NA,NA,0,10,"surface",1,0,0,"Oxisols",0,0,0,1,0,0,"0-20",46.2,9.95,43.85,0.96,5.3,"CaCl2","spring",1,0,0,0,"Botucatu, SP",-22.8166667,-48.41666667,"soybean",0,1,0,0,0,2,"millet",1,0,0,0,0,0,0,3.906765735,1.0892397,2.817526035,NA,"spring","1","0",0,"0","0",1,3,4,"reduced or no-till",0,1,0,NA,NA,"gkg",0.233,26,0.0059711,"sorghum grew in all plots as a winter cover crop","",20.6,1283,"cc vs. fallow","surface","legume","legume","grass","grass",46.2,9.95,43.85,0.96,5.3,1,2.817526035,3,0,22
"282",309,416,"Roso",1009,"10.1111/sum.12309","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"total organic matter",0,"SOC",14.44927536,16.54347826,1.579023266,1.807878694,1,1.38,1.38,19.94,22.83,NA,NA,NA,0,10,"surface",1,0,0,"Oxisols",0,0,0,1,0,0,"0-20",46.2,9.95,43.85,0.96,5.3,"CaCl2","spring",1,0,0,0,"Botucatu, SP",-22.8166667,-48.41666667,"soybean",0,1,0,0,0,2,"sunn hemp",0,1,0,0,0,0,0,1.893090315,0.684063495,1.20902682,NA,"spring","1","0",0,"0","0",1,3,4,"reduced or no-till",0,1,0,NA,NA,"gkg",0.135,14,0.0059711,"sorghum grew in all plots as a winter cover crop","",20.6,1283,"cc vs. fallow","surface","legume","legume","legume","legume",46.2,9.95,43.85,0.96,5.3,1,1.20902682,3,0,22
"283",310,417,"Roso",1010,"10.1111/sum.12309","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"total organic matter",0,"SOC",14.44927536,17.86956522,1.579023266,1.952794069,1,1.38,1.38,19.94,24.66,NA,NA,NA,0,10,"surface",1,0,0,"Oxisols",0,0,0,1,0,0,"0-20",46.2,9.95,43.85,0.96,5.3,"CaCl2","spring",1,0,0,0,"Botucatu, SP",-22.8166667,-48.41666667,"soybean",0,1,0,0,0,2,"cober crop",1,0,0,0,0,0,0,3.94777797,1.045740165,2.902037805,NA,"spring","1","0",0,"0","0",1,3,4,"reduced or no-till",0,1,0,NA,NA,"gkg",0.212,24,0.0059711,"sorghum grew in all plots as a winter cover crop","",20.6,1283,"cc vs. fallow","surface","legume","legume","grass","grass",46.2,9.95,43.85,0.96,5.3,1,2.902037805,3,0,22
"284",311,418,"Yao19",1294,"10.2136/sssaj2019.03.0089","combo",0,0,0,0,1,"size and density",0,0,1,"Asia",0,1,0,0,0,0,"China","direct",1,0,"total organic matter",0,"SOC",8.793456,9.7546015,0.2479413411,0.3187813531,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,"0-20",NA,NA,24,0.83,8.11,"water","summer",0,1,0,0,"Agricultural Technology Demonstration Center of Changwu County",35.2,107.7333333,"winter wheat",1,0,0,0,0,1,"Huai bean",0,1,0,0,0,0,0,NA,NA,NA,NA,"summer","0","1",0,"0","0",1,8,3,"conventional",1,0,101.25,NA,NA,"gkg",0.104,11,0.000621,"","",10.8,588,"cc vs. fallow","surface","cereal","cereal","legume","legume",NA,NA,24,0.83,8.11,1,NA,8,101.25,33
"285",312,419,"Yao19",1295,"10.2136/sssaj2019.03.0089","combo",0,0,0,0,1,"size and density",0,0,1,"Asia",0,1,0,0,0,0,"China","direct",1,0,"total organic matter",0,"SOC",8.793456,10,0.2479413411,0.2479413411,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,"0-20",NA,NA,24,0.83,8.11,"water","summer",0,1,0,0,"Agricultural Technology Demonstration Center of Changwu County",35.2,107.7333333,"winter wheat",1,0,0,0,0,1,"soybean",0,1,0,0,0,0,0,NA,NA,NA,NA,"summer","0","1",0,"0","0",1,8,3,"conventional",1,0,101.25,NA,NA,"gkg",0.129,14,0.0004699,"","",10.8,588,"cc vs. fallow","surface","cereal","cereal","legume","legume",NA,NA,24,0.83,8.11,1,NA,8,101.25,33
"286",313,420,"Yao19",1296,"10.2136/sssaj2019.03.0089","combo",0,0,0,0,1,"size and density",0,0,1,"Asia",0,1,0,0,0,0,"China","direct",1,0,"total organic matter",0,"SOC",8.793456,9.97955,0.2479413411,0.3187822191,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,"0-20",NA,NA,24,0.83,8.11,"water","summer",0,1,0,0,"Agricultural Technology Demonstration Center of Changwu County",35.2,107.7333333,"winter wheat",1,0,0,0,0,1,"mung bean",0,1,0,0,0,0,0,NA,NA,NA,NA,"summer","0","1",0,"0","0",1,8,3,"conventional",1,0,101.25,NA,NA,"gkg",0.127,13,0.0006051,"","",10.8,588,"cc vs. fallow","surface","cereal","cereal","legume","legume",NA,NA,24,0.83,8.11,1,NA,8,101.25,33
"291",318,429,"Wies",1274,"10.5194/se-6-609-2015","sonication",0,0,0,1,0,"density",0,1,0,"Europe",0,0,0,1,0,0,"Moldova","direct",1,0,"total organic matter",0,"SOC",19.978735,21.737284,21.737284,0.8687124583,NA,1.291498,1.1101215,NA,NA,NA,NA,NA,0,12,NA,0,0,0,"Mollisols",0,0,1,0,0,0,"0-20",7.85,55.5,36.65,NA,6.6,"water","fall",0,0,1,0,"Orhei",45.85,28.31666667,"sunflower",0,0,0,1,0,1,"hairy vetch,wheat",0,0,1,0,0,0,0,NA,NA,NA,NA,"winter","0","0",0,"1","0",1,1,10,"conventional",1,0,34,NA,NA,"gkg",0.084,9,0.1185387,"","",10.3,496,"cc vs. fallow",NA,"other row crop","other row crop","grass+legume","grass+legume",7.85,55.5,36.65,NA,6.6,1,NA,1,34,38
"292",319,430,"Wies",1275,"10.5194/se-6-609-2015","sonication",0,0,0,1,0,"density",0,1,0,"Europe",0,0,0,1,0,0,"Moldova","direct",1,0,"total organic matter",0,"SOC",17.410797,18.733849,1.395048277,0.8719063587,NA,1.2709677,1.08,NA,NA,NA,NA,NA,0,12,NA,0,0,0,"Mollisols",0,0,1,0,0,0,"0-20",7.85,55.5,36.65,NA,6.6,"water","fall",0,0,1,0,"Cahul",45.85,28.31666667,"corn",1,0,0,0,0,1,"hairy vetch,wheat",0,0,1,0,0,0,0,NA,NA,NA,NA,"winter","0","0",0,"1","0",1,1,10,"conventional",1,0,34,NA,NA,"gkg",0.073,8,0.0008586,"","",10.3,496,"cc vs. fallow",NA,"cereal","cereal","grass+legume","grass+legume",7.85,55.5,36.65,NA,6.6,1,NA,1,34,38
"352",385,569,"Isla",654,"10.1080/00103624.2021.1872594","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"total organic matter",0,"SOC",15.8,13.2,1.726631058,1.442501896,1,1.42,1.37,NA,NA,NA,NA,NA,0,15,NA,0,0,0,"Alfisols",1,0,0,0,0,0,NA,15,64,21,NA,NA,NA,"fall",0,0,1,0,"Russell Larson Research Farm",41.2010833,-78.62663889,"corn,soybean",0,0,1,0,0,2,"rye",1,0,0,0,0,0,0,NA,NA,NA,NA,"winter","0","0",0,"1","0",1,7,3,"reduced or no-till",0,1,83.5,"both",NA,"gkg",-0.18,-16,0.0079615,"no gypsum added","",7.4,1108,"cc vs. fallow",NA,"cereal+legume","cereal+legume","grass","grass",15,64,21,NA,NA,1,NA,7,83.5,41
"353",386,570,"Isla",656,"10.1080/00103624.2021.1872594","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"total organic matter",0,"SOC",15.6,16.4,1.704774969,1.792199326,1,1.42,1.37,NA,NA,NA,NA,NA,0,15,NA,0,0,0,"Alfisols",1,0,0,0,0,0,NA,15,64,21,NA,NA,NA,"fall",0,0,1,0,"Russell Larson Research Farm",41.2010833,-78.62663889,"corn,soybean",0,0,1,0,0,2,"rye",1,0,0,0,0,0,0,NA,NA,NA,NA,"winter","0","0",0,"1","0",1,7,3,"reduced or no-till",0,1,83.5,"both",NA,"gkg",0.05,5,0.0079615,"gypsum added","",7.4,1108,"cc vs. fallow",NA,"cereal+legume","cereal+legume","grass","grass",15,64,21,NA,NA,1,NA,7,83.5,41
"354",387,571,"Lado",688,"10.1016/j.agee.2016.03.021","other solution",0,1,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"total organic matter",0,"SOC",11.937023,10.992366,3.123641048,2.900528655,NA,1.44,1.44,NA,NA,NA,NA,NA,0,15,NA,0,0,0,"Alfisols",1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"spring, summer, and fall",1,1,1,0,"Kellogg Biological Station LTER",42.4,-85.4,"corn,soybean,wheat",0,0,1,0,0,3,"rye, red clover",0,0,1,0,0,0,0,NA,NA,0.677976665,NA,"winter and year-round","0","0",0,"1","1",2,5,27,"conventional",1,0,NA,NA,NA,"gkg",-0.082,-8,0.0051148,"depression topograpy","see http://lter.kbs.msu.edu/protocols/104 for details on managment practices",8.7,912,"cc vs. fallow",NA,"cereal+legume","cereal+legume","grass+legume","grass+legume",NA,NA,NA,NA,NA,2,0.677976665,5,NA,42
"355",388,572,"Lado",689,"10.1016/j.agee.2016.03.021","other solution",0,1,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"total organic matter",0,"SOC",10.004771,10.04771,3.123641048,2.67740587,NA,1.56,1.56,NA,NA,NA,NA,NA,0,15,NA,0,0,0,"Alfisols",1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"spring, summer, and fall",1,1,1,0,"Kellogg Biological Station LTER",42.4,-85.4,"corn,soybean,wheat",0,0,1,0,0,3,"rye, red clover",0,0,1,0,0,0,0,NA,NA,0.479665725,NA,"winter and year-round","0","0",0,"1","1",2,5,27,"conventional",1,0,NA,NA,NA,"gkg",0.004,0,0.0062402,"slope topography","see http://lter.kbs.msu.edu/protocols/104 for details on managment practices",8.7,912,"cc vs. fallow",NA,"cereal+legume","cereal+legume","grass+legume","grass+legume",NA,NA,NA,NA,NA,2,0.479665725,5,NA,42
"356",389,573,"Lado",690,"10.1016/j.agee.2016.03.021","other solution",0,1,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"total organic matter",0,"SOC",10.004771,9.961832,3.123641048,3.123641048,NA,1.56,1.56,NA,NA,NA,NA,NA,0,15,NA,0,0,0,"Alfisols",1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"spring, summer, and fall",1,1,1,0,"Kellogg Biological Station LTER",42.4,-85.4,"corn,soybean,wheat",0,0,1,0,0,3,"rye, red clover",0,0,1,0,0,0,0,NA,NA,0.553762235,NA,"winter and year-round","0","0",0,"1","1",2,5,27,"conventional",1,0,NA,NA,NA,"gkg",-0.004,0,0.0072518,"summit topograpy","see http://lter.kbs.msu.edu/protocols/104 for details on managment practices",8.7,912,"cc vs. fallow",NA,"cereal+legume","cereal+legume","grass+legume","grass+legume",NA,NA,NA,NA,NA,2,0.553762235,5,NA,42
"357",390,574,"Sequ",1092,"10.2136/sssaj2011.0067","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"total organic matter",0,"SOC",13,13.6,1.420645807,1.486214075,1,NA,NA,NA,NA,NA,NA,NA,0,15,NA,0,0,0,"Ultisols",0,0,0,0,0,1,NA,32.6,58.9,8.5,NA,6.41,NA,NA,0,0,0,0,"Valley region of Virginia",38.478966,-78.852434,"corn,alfalfa,soybean",0,0,1,0,0,3,"rye",1,0,0,0,0,0,0,NA,NA,NA,NA,"winter","0","0",0,"1","0",1,3,3,"reduced or no-till",0,1,NA,NA,NA,"gkg",0.045,5,0.0079615,"rye killed","",11.5,943,"cc vs. fallow",NA,"cereal+legume","cereal+legume","grass","grass",32.6,58.9,8.5,NA,6.41,1,NA,3,NA,43
"358",391,575,"Sequ",1093,"10.2136/sssaj2011.0067","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"total organic matter",0,"SOC",13,12.8,1.420645807,1.398789718,1,NA,NA,NA,NA,NA,NA,NA,0,15,NA,0,0,0,"Ultisols",0,0,0,0,0,1,NA,32.6,58.9,8.5,NA,6.41,NA,NA,0,0,0,0,"Valley region of Virginia",38.478966,-78.852434,"corn,alfalfa,soybean",0,0,1,0,0,3,"rye",1,0,0,0,0,0,0,NA,NA,NA,NA,"winter","0","0",0,"1","0",1,3,3,"reduced or no-till",0,1,NA,NA,NA,"gkg",-0.016,-2,0.0079615,"rye harvested","",11.5,943,"cc vs. fallow",NA,"cereal+legume","cereal+legume","grass","grass",32.6,58.9,8.5,NA,6.41,1,NA,3,NA,43
"359",392,576,"Thap",1205,"10.1016/j.geoderma.2021.115497","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"total organic matter",0,"SOC",10.07666667,9.647777778,1.101182635,1.054313465,1,1.2,1.2,18.138,17.366,NA,NA,NA,0,15,NA,0,0,0,"Mollisols",0,0,1,0,0,0,"0-15",43.7,21.5,34.8,0.84,8,NA,"spring",1,0,0,0,"New Mexico State University Agricultural Science Center",34.5833333,-103.2,"winter wheat,sorghum",1,0,0,0,0,2,"pea",0,1,0,0,0,0,0,NA,NA,0.8227125,NA,"spring and winter","1","0",0,"1","0",1,4,3,"reduced or no-till",0,1,70,NA,NA,"gkg",-0.043,-4,0.0079615,"soils collected at cover crop termination","",13.6,401,"cc vs. fallow",NA,"cereal","cereal","legume","legume",43.7,21.5,34.8,0.84,8,1,0.8227125,4,70,39
"360",393,577,"Thap",1206,"10.1016/j.geoderma.2021.115497","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"total organic matter",0,"SOC",10.07666667,10.65166667,1.101182635,1.164018891,1,1.2,1.2,18.138,19.173,NA,NA,NA,0,15,NA,0,0,0,"Mollisols",0,0,1,0,0,0,"0-15",43.7,21.5,34.8,0.84,8,NA,"spring",1,0,0,0,"New Mexico State University Agricultural Science Center",34.5833333,-103.2,"winter wheat,sorghum",1,0,0,0,0,2,"oats",1,0,0,0,0,0,0,NA,NA,0.957825,NA,"spring and winter","1","0",0,"1","0",1,4,3,"reduced or no-till",0,1,70,NA,NA,"gkg",0.055,6,0.0079615,"soils collected at cover crop termination","",13.6,401,"cc vs. fallow",NA,"cereal","cereal","grass","grass",43.7,21.5,34.8,0.84,8,1,0.957825,4,70,39
"361",394,578,"Thap",1207,"10.1016/j.geoderma.2021.115497","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"total organic matter",0,"SOC",10.07666667,8.768333333,1.101182635,0.9582073835,1,1.2,1.2,18.138,15.783,NA,NA,NA,0,15,NA,0,0,0,"Mollisols",0,0,1,0,0,0,"0-15",43.7,21.5,34.8,0.84,8,NA,"spring",1,0,0,0,"New Mexico State University Agricultural Science Center",34.5833333,-103.2,"winter wheat,sorghum",1,0,0,0,0,2,"canola",0,0,0,1,0,0,0,NA,NA,1.2515625,NA,"spring and winter","1","0",0,"1","0",1,4,3,"reduced or no-till",0,1,70,NA,NA,"gkg",-0.139,-13,0.0079615,"soils collected at cover crop termination","",13.6,401,"cc vs. fallow",NA,"cereal","cereal","brassica","brassica",43.7,21.5,34.8,0.84,8,1,1.2515625,4,70,39
"362",395,579,"Thap",1208,"10.1016/j.geoderma.2021.115497","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"total organic matter",0,"SOC",10.07666667,9.741666667,1.101182635,1.064573685,1,1.2,1.2,18.138,17.535,NA,NA,NA,0,15,NA,0,0,0,"Mollisols",0,0,1,0,0,0,"0-15",43.7,21.5,34.8,0.84,8,NA,"spring",1,0,0,0,"New Mexico State University Agricultural Science Center",34.5833333,-103.2,"winter wheat,sorghum",1,0,0,0,0,2,"pea,oats",0,0,1,0,0,0,0,NA,NA,1.001475,NA,"spring and winter","1","0",0,"1","0",2,4,3,"reduced or no-till",0,1,70,NA,NA,"gkg",-0.034,-3,0.0079615,"soils collected at cover crop termination","",13.6,401,"cc vs. fallow",NA,"cereal","cereal","grass+legume","grass+legume",43.7,21.5,34.8,0.84,8,2,1.001475,4,70,39
"363",396,580,"Thap",1209,"10.1016/j.geoderma.2021.115497","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"total organic matter",0,"SOC",10.07666667,10.34722222,1.101182635,1.130749067,1,1.2,1.2,18.138,18.625,NA,NA,NA,0,15,NA,0,0,0,"Mollisols",0,0,1,0,0,0,"0-15",43.7,21.5,34.8,0.84,8,NA,"spring",1,0,0,0,"New Mexico State University Agricultural Science Center",34.5833333,-103.2,"winter wheat,sorghum",1,0,0,0,0,2,"pea,canola",0,0,0,0,0,1,0,NA,NA,1.2963375,NA,"spring and winter","1","0",0,"1","0",2,4,3,"reduced or no-till",0,1,70,NA,NA,"gkg",0.026,3,0.0079615,"soils collected at cover crop termination","",13.6,401,"cc vs. fallow",NA,"cereal","cereal","legume+brassica","legume+brassica",43.7,21.5,34.8,0.84,8,2,1.2963375,4,70,39
"364",397,581,"Thap",1210,"10.1016/j.geoderma.2021.115497","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"total organic matter",0,"SOC",10.07666667,10.09777778,1.101182635,1.103489666,1,1.2,1.2,18.138,18.176,NA,NA,NA,0,15,NA,0,0,0,"Mollisols",0,0,1,0,0,0,"0-15",43.7,21.5,34.8,0.84,8,NA,"spring",1,0,0,0,"New Mexico State University Agricultural Science Center",34.5833333,-103.2,"winter wheat,sorghum",1,0,0,0,0,2,"pea,oats,canola",0,0,0,0,0,0,1,NA,NA,0.97965,NA,"spring and winter","1","0",0,"1","0",3,4,3,"reduced or no-till",0,1,70,NA,NA,"gkg",0.002,0,0.0079615,"soils collected at cover crop termination","",13.6,401,"cc vs. fallow",NA,"cereal","cereal","grass+legume+brassica","grass+legume+brassica",43.7,21.5,34.8,0.84,8,3,0.97965,4,70,39
"365",398,582,"Thap",1211,"10.1016/j.geoderma.2021.115497","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"total organic matter",0,"SOC",10.07666667,9.712222222,1.101182635,1.061355983,1,1.2,1.2,18.138,17.482,NA,NA,NA,0,15,NA,0,0,0,"Mollisols",0,0,1,0,0,0,"0-15",43.7,21.5,34.8,0.84,8,NA,"spring",1,0,0,0,"New Mexico State University Agricultural Science Center",34.5833333,-103.2,"winter wheat,sorghum",1,0,0,0,0,2,"pea,oats,canola,hairy vetch,forage radish,barley",0,0,0,0,0,0,1,NA,NA,1.0614375,NA,"spring and winter","1","0",0,"1","0",6,4,3,"reduced or no-till",0,1,70,NA,NA,"gkg",-0.037,-4,0.0079615,"soils collected at cover crop termination","",13.6,401,"cc vs. fallow",NA,"cereal","cereal","grass+legume+brassica","grass+legume+brassica",43.7,21.5,34.8,0.84,8,6,1.0614375,4,70,39
